urn:cts:latinLit:phi0893.phi003:4.11	"sectus flagellis hic triumviralibus
urn:cts:latinLit:phi0893.phi003:4.12	praeconis ad fastidium
urn:cts:latinLit:phi0893.phi003:4.13	arat Falerni mille fundi iugera
urn:cts:latinLit:phi0893.phi003:4.14	et Appiam mannis terit
urn:cts:latinLit:phi0893.phi003:4.15	sedilibusque magnus in primis eques
urn:cts:latinLit:phi0893.phi003:4.16	Othone contempto sedet.
urn:cts:latinLit:phi0893.phi003:4.17	quid attinet tot ora navium gravi
urn:cts:latinLit:phi0893.phi003:4.18	rostrata duci pondere
urn:cts:latinLit:phi0893.phi003:4.19	contra latrones atque servilem manum
urn:cts:latinLit:phi0893.phi003:4.20	hoc, hoc tribuno militum?"

urn:cts:latinLit:phi0893.phi003:5.1	"At o deorum quidquid in caelo regit
urn:cts:latinLit:phi0893.phi003:5.2	terras et humanum genus,
urn:cts:latinLit:phi0893.phi003:5.3	quid iste fert tumultus aut quid omnium
urn:cts:latinLit:phi0893.phi003:5.4	voltus in unum me truces?
urn:cts:latinLit:phi0893.phi003:5.5	per liberos te, si vocata partubus
urn:cts:latinLit:phi0893.phi003:5.6	Lucina veris adfuit,
urn:cts:latinLit:phi0893.phi003:5.7	per hoc inane purpurae decus precor,
urn:cts:latinLit:phi0893.phi003:5.8	per inprobaturum haec Iovem,
urn:cts:latinLit:phi0893.phi003:5.9	quid ut noverca me intueris aut uti
urn:cts:latinLit:phi0893.phi003:5.10	petita ferro belua?"
urn:cts:latinLit:phi0893.phi003:5.11	ut haec trementi questus ore constitit
urn:cts:latinLit:phi0893.phi003:5.12	insignibus raptis puer,
urn:cts:latinLit:phi0893.phi003:5.13	inpube corpus, quale posset inpia
urn:cts:latinLit:phi0893.phi003:5.14	mollire Thracum pectora:
urn:cts:latinLit:phi0893.phi003:5.15	Canidia, brevibus illigata viperis
urn:cts:latinLit:phi0893.phi003:5.16	crinis et incomptum caput,
urn:cts:latinLit:phi0893.phi003:5.17	iubet sepulcris caprificos erutas,
urn:cts:latinLit:phi0893.phi003:5.18	iubet cupressos funebris
urn:cts:latinLit:phi0893.phi003:5.19	et uncta turpis ova ranae Sanguine
urn:cts:latinLit:phi0893.phi003:5.20	plumamque nocturnae strigis
urn:cts:latinLit:phi0893.phi003:5.21	herbasque, quas Iolcos atque Hiberia
urn:cts:latinLit:phi0893.phi003:5.22	mittit venenorum ferax,
urn:cts:latinLit:phi0893.phi003:5.23	et ossa ab ore rapta ieiunae canis
urn:cts:latinLit:phi0893.phi003:5.24	flammis aduri Colchicis.
urn:cts:latinLit:phi0893.phi003:5.25	at expedita Sagana, per totam domum
urn:cts:latinLit:phi0893.phi003:5.26	spargens Avernalis aquas,
urn:cts:latinLit:phi0893.phi003:5.27	horret capillis ut marinus asperis
urn:cts:latinLit:phi0893.phi003:5.28	echinus aut Laurens aper.
urn:cts:latinLit:phi0893.phi003:5.29	abacta nulla Veia conscientia
urn:cts:latinLit:phi0893.phi003:5.30	ligonibus duris humum
